pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_facility,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,st_radv,st_radverr1,st_radverr2,st_radvlim,st_sp,st_spstr,st_sperr,st_splim
KELT-24,b,KELT-24 b,Transit,0,1,5.5514926,0.0000081,-0.000008,0,0.06969,0.00087,-0.00096,0,0.077,0.024,-0.025,0,1.272,0.021,-0.021,0,3.13,0.19,-0.19,0,0,0,0,0,10h47m38.35s,161.90979,+71d39m21.2s,71.655876,96.03,0.31,-0.31,0,96.79,0.31,-0.31,0,8.332,0.012,0,V (Johnson),8.238,,0,6509,50,-49,0,1.46,0.06,-0.06,0,1.51,0.02,-0.02,0,9/12/2019,462,16,-15,0,KELT-North,10.33,0.03,-0.03,0,-5.75,0.07,-0.07,0,3.5,F5,,0
KELT-1,b,KELT-1 b,Transit,0,1,1.217514,0.000015,-0.000015,0,0.02466,0.00016,-0.00016,0,0.0099,0.01,-0.0069,0,1.11,0.032,-0.022,0,24.7,1.4,-1.9,0,0,0,0,0,00h01m26.91s,0.362142,+39d23m01.7s,39.383808,262,14,-14,0,270.49,3.05,-3.05,0,10.701,0.057,0,V (Johnson),10.59,,0,6518,50,,0,1.32,0.03,,0,1.46,0.04,,0,5/14/2014,,,,,KELT,3.7,0.04,-0.04,0,-14.2,0.2,,0,,,,
HATS-56,b,HATS-56 b,Transit,0,1,4.324799,0.000027,-0.000027,0,0.06043,0.00022,-0.00022,0,0.019,,,1,1.688,0.039,-0.055,0,0.155,0.017,-0.013,0,0,0,0,0,12h00m39.6300s,180.165125,-45d47m57.9955s,-45.799443,577.1,9.6,-9.6,0,573.49,11.57,-11.57,0,11.578,0.023,0,V (Johnson),11.488,,0,6536,31,-31,0,1.57,0.02,-0.02,0,2.2,0.04,-0.04,0,8/15/2019,55.1,3.2,-3.2,0,HATSouth,1.74,0.04,-0.04,0,35.15,0.01,-0.01,0,,,,
HATS-64,b,HATS-64 b,Transit,0,1,4.908897,0.000013,-0.000013,0,0.06562,0.00039,-0.00039,0,0.151,,,0,1.679,0.081,-0.081,0,0.245,0.068,-0.05,0,0,0,0,0,09h37m09.0299s,144.287625,-29d48m01.5746s,-29.800437,1083,36,-36,0,1114.58,43.04,-43.04,0,12.924,0.03,0,V (Johnson),12.839,,0,6554,27,-27,0,1.56,0.03,-0.03,0,2.11,0.07,-0.07,0,1/17/2019,85,18,-18,0,HATSouth,0.9,0.03,-0.03,0,7.36,0.02,-0.02,0,,,,
HATS-39,b,HATS-39 b,Transit,0,1,4.5776348,0.0000073,-0.0000073,0,0.06007,0.00058,-0.00058,0,0.275,,,1,1.57,0.12,-0.12,0,0.202,0.072,-0.051,0,0,0,0,0,07h29m40.63s,112.419289,-29d56m16.4s,-29.937889,773,41,-41,0,892.22,73.64,-73.64,0,12.746,0.02,0,V (Johnson),12.58,,0,6572,83,-83,0,1.38,0.04,-0.04,0,1.62,0.09,-0.09,0,4/12/2018,62,13,-13,0,HATSouth,1.12,0.09,-0.09,0,2.92,0.01,-0.01,0,,,,
HATS-67,b,HATS-67 b,Transit,0,1,1.6091788,0.000004,-0.000004,0,0.03032,0.00015,-0.00015,0,0.057,,,0,1.685,0.047,-0.047,0,0.374,0.047,-0.047,0,0,0,0,0,12h00m50.1183s,180.208826,-46d08m11.1247s,-46.136424,982,19,-19,0,987.07,24.6,-24.6,0,13.653,0.01,0,V (Johnson),13.56,,0,6594,33,-33,0,1.44,0.02,-0.02,0,1.44,0.03,-0.03,0,1/17/2019,194,16,-16,0,HATSouth,1.01,0.03,-0.03,0,-23.37,0.01,-0.01,0,,,,
HATS-66,b,HATS-66 b,Transit,0,1,3.1414391,0.0000074,-0.0000074,0,0.04714,0.00025,-0.00025,0,0.064,,,0,1.411,0.084,-0.084,0,2.34,0.56,-0.43,0,0,0,0,0,06h45m34.7574s,101.394823,-33d52m54.1300s,-33.881703,1538,34,-34,0,1544.12,38.73,-38.73,0,14.095,0.03,0,V (Johnson),14.009,,0,6626,35,-35,0,1.41,0.02,-0.02,0,1.84,0.04,-0.04,0,1/17/2019,586,75,-75,0,HATSouth,0.65,0.02,-0.02,0,39.94,0.06,-0.06,0,,,,
HD 2685,b,HD 2685 b,Transit,0,1,4.12688,0.00005,-0.00004,0,0.0568,0.0006,-0.0006,0,0.091,0.039,-0.047,0,1.44,0.05,-0.05,0,,,,0,0,0,0,0,00h29m18.95s,7.328958,-76d18m14.62s,-76.304061,197.98,0.85,-0.7,0,197.98,0.78,-0.78,0,,,,,9.52,,0,6801,76,-76,0,1.43,0.05,-0.04,0,1.56,0.05,-0.05,0,10/24/2019,117.4,12,-12,0,Transiting Exoplanet Survey Satellite (TESS),5.05,0.02,-0.02,0,3.64,0.45,-0.45,0,,,,
HATS-58 A,b,HATS-58 A b,Transit,0,1,4.2180896,0.0000089,-0.0000089,0,0.05798,0.00057,-0.00057,0,0.168,,,1,1.095,0.062,-0.062,0,0.96,0.27,-0.27,0,0,0,0,0,12h27m08.9729s,186.787387,-48d58m42.2278s,-48.978397,492,21,-21,0,425.88,40.67,-40.67,0,11.552,0.019,0,V (Johnson),11.768,,0,7175,54,-54,0,1.46,0.04,-0.04,0,1.43,0.06,-0.06,0,8/15/2019,100,22,-22,0,HATSouth,2.35,0.22,-0.22,0,19.29,0.01,-0.01,0,,,,
HR 8799,e,HR 8799 e,Imaging,0,4,,,,0,16.4,2.1,-1.1,0,0.15,0.08,-0.08,0,1.17,0.13,-0.11,0,,,,0,0,0,0,2,23h07m28.72s,346.869659,+21d08m03.3s,21.134251,39.4,0.1,-0.1,0,41.29,0.15,-0.15,0,5.953,0.01,0,V (Johnson),5.898,,0,7400,,,0,,,,0,,,,0,6/27/2019,,,,0,W. M. Keck Observatory,24.22,0.09,-0.09,0,,,,,2.5,A5,,0
KOI-13,b,KOI-13 b,Transit,0,1,1.763588,0.000001,-0.000001,0,0.03641,0.00087,-0.00087,0,0.00064,0.00012,-0.00016,0,1.512,0.035,-0.035,0,3.6,0.3,-0.3,0,1,1,0,1,19h07m53.09s,286.971199,+46d52m06.1s,46.868362,415,48.85,-65.07,0,,,,,9.958,,0,Kepler-band,,,,7650,250,-250,0,1.72,0.1,-0.1,0,1.74,0.04,-0.04,0,10/15/2015,,,,,Kepler,,,,,,,,,,,,
HATS-70,b,HATS-70 b,Transit,0,1,1.8882378,0.0000015,-0.0000015,0,0.03632,0.00074,-0.00087,0,0.18,,,1,1.384,0.079,-0.074,0,6.64,1.6,-1.3,0,0,0,0,0,07h16m25.08s,109.1045,-31d14m39.86s,-31.244406,1307,60,-62,0,1519.95,70.65,-70.65,0,12.574,0.028,0,V (Johnson),12.586,,0,7930,630,-820,0,1.78,0.12,-0.12,0,1.88,0.06,-0.07,0,2/14/2019,1460,220,-190,0,HATSouth,0.66,0.03,-0.03,0,35.74,0.19,-0.2,0,,,,
